Run_accession	project_name	archive_project	publication_doi	group
ERR3598121	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597286	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597288	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597287	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3600991	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3600992	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597289	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597291	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597290	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597292	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3598122	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597294	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597297	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597296	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597390	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597293	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597295	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597471	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3598673	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597478	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597481	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3598600	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3601422	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3601441	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3600831	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3601480	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3598356	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3602087	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597479	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR3597477	Bieker2020	PRJEB34825	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR5670952	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670953	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670954	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670955	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670956	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670957	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670958	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670959	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670960	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670961	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670962	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670963	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670964	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670965	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670966	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670967	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670968	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670969	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670970	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
ERR5670971	Granehall2021	PRJEB43389	10.1186/s40168-021-01132-8	publication_doi::10.1186/s40168-021-01132-8
SRR6877286	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877284	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877290	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877288	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877292	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877323	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877304	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877305	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877392	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877308	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877303	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877372	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877370	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877376	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877374	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877378	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877388	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877390	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877384	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877386	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877382	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877354	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877356	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877350	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877352	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877358	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877367	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877365	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877363	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877361	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877369	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877338	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877336	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877334	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877332	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877330	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877342	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877344	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877346	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877348	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877340	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877395	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877397	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877399	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877401	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877403	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877294	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877328	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877339	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877296	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877300	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877316	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877318	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877320	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877322	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877313	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877312	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877310	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877326	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877324	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877282	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877393	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877287	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877285	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877291	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877325	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877298	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877306	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877309	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877307	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877302	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877373	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877377	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877371	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877375	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877379	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877389	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877387	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877385	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877383	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877381	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877355	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877357	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877353	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877351	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877366	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877359	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877364	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877362	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877360	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877368	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877337	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877335	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877333	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877331	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877343	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877329	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877347	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877345	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877341	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877349	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877394	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877398	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877396	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877402	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877400	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877295	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877299	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877293	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877301	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877297	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877315	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877317	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877319	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877321	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877380	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877314	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877311	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877327	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877289	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877283	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR6877391	Mann2018	PRJNA445215	10.1038/s41598-018-28091-9	publication_doi::10.1038/s41598-018-28091-9
SRR4047197	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047199	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047201	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047203	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047207	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047214	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047219	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047221	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047223	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047225	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
SRR4047228	Bieker2020	PRJNA339123	10.1111/1755-0998.13174	archive_project::PRJNA339123
ERR6589621	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589622	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589623	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589624	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589625	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589626	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589627	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589628	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589629	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR6589630	Kazarina2021b	PRJEB47251	10.1016/j.jasrep.2021.103213	publication_doi::10.1016/j.jasrep.2021.103213
ERR4863205	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR4863206	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR4863207	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR5295738	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR5295739	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR5295740	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR4863208	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR4863209	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR4863210	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR5295741	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR5295742	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR5295743	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR4863211	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR4863212	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
ERR5295744	SeguinOrlando2021	PRJEB41240	10.1016/j.cub.2020.12.015	publication_doi::10.1016/j.cub.2020.12.015
